bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway_station,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_age_200,mean_age_500,mean_floors_200,mean_floors_500,mean_salaries_1000,mean_salaries_500,median_age_200,median_age_500,median_floors_200,median_floors_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,priced_houses_200,priced_houses_500,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
6,2,14,4,2,1,2,1,66,1526,475,3044,1,0,1,1,0,0,1,1,46,49,3,3,20,0,51,53,4,4,17,0,2,0,1,1,5,3,72,11,48,2,2,21,4,0,0,4,0,0,0,6,0
5,2,21,6,3,2,0,0,357,1892,406,4387,0,0,1,0,0,0,1,1,31,21,4,6,36,0,32,30,4,6,40,0,2,0,3,0,1,0,60,9,60,1,1,44,10,0,0,7,2,0,0,13,0
4,1,20,0,2,0,0,0,587,1657,800,4473,1,0,1,0,0,0,0,0,48,43,2,3,36,0,49,49,3,3,30,0,0,0,0,0,2,0,48,19,69,1,0,16,3,0,0,4,0,0,0,5,0
8,4,20,8,5,2,0,0,116,1022,228,3721,1,0,1,0,0,0,0,0,46,44,5,4,38,0,47,48,5,4,38,0,0,0,0,0,0,0,53,12,71,2,1,30,13,0,0,1,0,0,0,2,0
2,0,11,4,2,0,0,0,256,2430,492,2718,2,0,1,0,1,0,0,0,22,25,6,5,31,0,29,29,6,5,28,0,0,0,7,2,1,0,54,11,37,3,1,25,7,0,0,8,4,0,0,12,0
2,1,12,4,0,0,0,0,77,3890,1142,2988,1,1,0,0,0,0,0,0,40,43,5,4,39,34,42,45,4,4,34,34,0,0,1,0,2,1,54,8,33,0,0,8,2,0,0,5,3,0,0,3,1
6,1,17,5,4,2,0,0,283,3478,880,966,1,0,2,1,0,0,1,0,47,37,4,5,34,37,46,37,5,5,32,40,3,0,2,1,4,0,58,9,58,1,0,31,13,1,0,5,0,0,0,25,4
5,4,52,20,13,6,0,0,185,8976,583,2463,3,0,3,1,2,1,1,0,34,54,5,4,37,38,17,53,4,4,32,34,1,1,7,3,11,8,71,19,55,1,0,20,11,0,0,8,5,0,0,71,41
5,1,19,4,2,0,1,1,246,3400,697,1562,4,2,0,0,1,1,0,0,48,52,2,3,34,23,50,59,2,2,32,23,0,0,2,1,0,0,46,11,44,1,0,30,12,0,0,6,1,0,0,5,1
1,0,33,9,6,1,0,0,271,11680,653,4894,3,0,0,0,1,0,0,0,61,76,4,3,24,21,66,95,5,3,25,21,1,0,3,1,6,2,87,7,34,3,0,13,4,0,0,9,1,1,0,9,2
4,2,48,23,27,13,0,0,26,10824,64,4050,4,3,0,0,4,1,0,0,113,85,2,2,31,35,102,102,2,2,25,26,4,1,5,2,13,4,51,11,61,3,3,21,11,0,0,16,9,1,1,17,8
5,1,39,20,12,7,0,0,236,8626,203,2422,4,0,1,1,2,2,1,1,66,49,1,3,35,28,69,56,2,2,31,23,1,1,6,3,7,2,38,3,26,1,1,21,5,0,0,6,3,0,0,56,21
5,0,16,2,3,1,0,0,384,895,933,2825,3,0,0,0,0,0,1,1,51,42,4,4,34,0,52,46,3,4,30,0,1,1,2,0,2,2,54,4,40,1,0,33,8,0,0,3,0,0,0,5,0
6,1,18,4,5,1,0,0,86,1848,1482,5128,0,0,1,0,0,0,2,0,38,39,5,5,36,42,39,39,6,5,30,42,0,0,0,0,2,1,56,12,52,0,0,24,5,0,0,3,0,0,0,5,2
9,1,18,4,7,2,0,0,386,356,856,3866,0,0,1,1,0,0,2,0,47,47,5,4,29,0,50,48,5,4,28,0,0,0,0,0,4,1,63,6,46,1,0,57,9,0,0,3,0,0,0,6,0
3,3,17,7,2,0,0,0,181,2102,153,2050,4,2,1,1,1,0,0,0,17,36,6,4,32,0,12,36,6,3,22,0,0,0,7,4,0,0,61,10,46,4,3,24,10,0,0,6,4,0,0,8,0
4,1,15,3,3,0,1,0,119,3854,1177,1475,2,0,0,0,2,0,0,0,37,44,5,3,36,0,36,45,5,3,27,0,0,0,3,0,0,0,56,5,45,0,0,28,11,0,0,7,3,0,0,6,0
3,1,14,0,5,1,0,0,574,3796,474,699,2,0,2,0,1,0,0,0,22,24,8,6,33,36,25,25,8,6,32,40,3,2,2,0,4,0,62,8,34,1,1,27,9,1,0,4,0,0,0,27,3
7,1,27,6,20,2,0,0,159,6561,960,669,2,0,2,0,2,1,1,0,37,31,6,6,35,37,38,35,3,6,32,35,5,0,8,0,6,1,66,11,58,1,0,72,18,1,0,10,4,1,0,84,34
3,1,11,2,2,1,0,0,435,2268,677,4740,0,0,1,0,0,0,2,1,14,14,7,6,39,37,15,14,6,6,42,41,2,2,1,1,0,0,58,17,52,1,0,37,19,0,0,3,0,0,0,9,8
2,2,26,11,4,1,0,0,63,2314,2137,5779,0,0,1,1,0,0,2,2,18,30,6,6,42,0,8,35,6,6,42,0,0,0,0,0,4,1,68,7,54,0,0,27,13,0,0,6,2,0,0,2,0
1,0,16,4,2,1,0,0,421,1910,1730,5544,0,0,1,0,0,0,1,1,14,17,7,6,28,0,6,15,8,5,29,0,0,0,1,1,0,0,93,11,33,0,0,12,5,0,0,5,1,0,0,3,0
0,0,1,0,0,0,0,0,576,6622,1482,2134,1,0,0,0,0,0,0,0,31,43,2,2,38,55,17,63,2,2,25,48,2,0,0,0,0,0,51,3,5,0,0,10,0,0,0,0,0,0,0,7,3
4,0,20,0,3,0,0,0,614,1719,868,4613,0,0,1,0,0,0,0,0,47,45,2,3,36,0,49,49,2,3,30,0,0,0,0,0,2,0,64,10,70,1,0,16,1,0,0,4,0,0,0,5,0
8,2,38,9,30,10,0,0,144,7175,795,1007,1,1,2,1,2,1,2,0,39,40,6,5,38,32,42,41,6,5,30,30,5,4,16,6,7,3,67,10,46,3,0,54,21,0,0,12,2,1,0,90,18
12,3,35,8,33,9,0,0,230,8763,154,1976,6,0,1,0,2,2,0,0,39,44,4,5,41,41,20,23,2,5,40,41,5,0,6,2,14,2,86,12,59,1,1,25,6,0,0,11,4,3,1,97,64
4,1,20,3,8,0,1,0,322,5916,864,748,1,0,2,1,1,0,2,1,54,53,4,3,33,28,56,56,4,3,31,28,0,0,1,0,1,1,65,13,54,1,0,52,9,1,0,9,3,0,0,46,10
2,1,17,5,6,1,1,0,355,3695,689,1075,2,0,1,0,1,1,1,0,10,15,6,6,31,34,8,9,6,6,30,32,2,1,0,0,0,0,63,14,35,2,0,31,4,0,0,7,2,0,0,34,15
1,0,6,0,2,1,0,0,617,5118,1660,1362,1,0,0,0,1,1,1,0,20,17,9,8,35,37,5,6,11,7,32,37,0,0,2,0,1,0,69,8,12,0,0,7,2,0,0,2,0,0,0,15,2
4,0,16,4,10,2,0,0,362,5201,783,645,5,3,3,0,4,0,4,2,44,45,3,4,37,48,52,51,3,4,28,37,1,0,3,2,5,2,64,10,61,1,0,35,7,1,0,4,0,0,0,45,20
9,0,22,2,7,0,0,0,413,85,997,3599,0,0,1,0,1,0,3,0,52,45,2,4,25,0,53,46,2,4,26,0,2,0,0,0,3,0,53,7,42,1,0,56,8,0,0,6,0,0,0,4,0
3,1,10,3,0,0,0,0,158,3693,975,3021,1,1,0,0,0,0,0,0,28,42,6,4,38,0,19,44,7,5,36,0,0,0,1,0,2,1,52,9,27,1,0,9,2,0,0,5,2,0,0,8,0
3,2,21,1,8,2,1,0,481,5642,964,643,0,0,2,1,1,1,2,2,47,51,2,3,33,31,57,56,2,3,31,28,1,0,1,0,1,0,56,11,46,1,0,46,18,1,0,8,0,0,0,48,16
4,2,14,3,10,4,0,0,380,4562,329,1415,3,2,2,1,3,2,4,2,44,33,2,6,42,0,45,43,2,5,32,0,3,2,5,1,9,1,49,5,42,2,2,43,20,0,0,6,1,0,0,30,0
4,1,16,7,3,2,0,0,224,3010,874,1192,2,0,1,1,0,0,1,0,30,47,5,3,33,30,32,50,4,4,40,22,1,0,1,1,3,0,43,4,30,1,0,23,8,0,0,6,3,0,0,15,3
3,1,13,5,1,0,0,0,361,3721,1150,2773,1,1,0,0,0,0,0,0,47,45,4,4,42,0,59,46,5,4,42,0,0,0,1,0,2,0,52,9,40,0,0,11,4,0,0,5,2,0,0,4,0
1,0,6,2,0,0,0,0,176,5609,664,1225,1,0,1,0,0,0,0,0,48,48,3,4,21,0,55,55,4,4,17,0,3,1,0,0,1,0,48,9,42,2,0,16,2,0,0,4,2,0,0,3,0
1,0,10,1,0,0,0,0,373,5957,1062,1404,1,0,0,0,0,0,0,0,52,52,3,3,58,0,55,55,3,3,48,0,3,1,0,0,1,1,45,6,32,0,0,17,5,0,0,4,1,0,0,3,0
2,0,24,11,4,4,0,0,167,2275,2540,5896,0,0,1,0,0,0,2,0,19,25,6,5,0,0,24,27,4,4,0,0,0,0,0,0,3,3,74,5,32,0,0,27,10,0,0,5,3,0,0,0,0
7,1,13,3,1,0,0,0,151,3040,836,707,0,0,2,0,1,0,0,0,40,47,3,3,35,44,40,57,3,3,28,36,1,0,2,1,1,0,58,6,60,2,0,34,5,1,0,4,0,0,0,26,14
5,2,61,13,29,10,0,0,57,10015,722,3276,8,0,2,0,3,1,0,0,90,83,2,2,44,28,102,102,2,2,40,25,6,3,6,2,16,3,32,13,60,2,0,26,3,0,0,22,4,3,0,52,7
2,0,18,0,6,1,1,0,518,3864,603,906,2,0,0,0,1,1,0,0,7,10,8,6,42,33,8,8,8,7,30,31,2,1,0,0,0,0,65,15,25,3,0,32,4,1,0,7,0,0,0,43,14
1,0,9,0,3,1,0,0,645,2174,1842,5811,0,0,0,0,0,0,1,0,4,12,9,7,0,0,5,5,9,8,0,0,0,0,1,0,1,0,73,10,24,0,0,11,3,0,0,3,0,0,0,0,0
3,1,17,6,3,2,1,1,202,3933,1011,1018,4,1,0,0,1,0,0,0,56,51,3,3,39,0,55,50,4,3,40,0,1,0,2,0,0,0,57,7,48,0,0,23,17,0,0,6,3,0,0,11,0
9,1,52,12,27,2,0,0,156,9188,747,2478,3,3,2,1,4,0,0,0,48,46,5,5,40,44,39,24,3,4,40,35,5,0,9,1,15,5,83,10,53,1,0,24,10,0,0,14,4,3,0,131,19
2,0,15,2,1,1,0,0,132,2562,1607,5704,0,0,2,0,0,0,2,0,38,38,5,5,0,0,39,39,6,5,0,0,0,0,0,0,2,0,52,7,29,0,0,15,1,0,0,5,2,0,0,0,0
2,0,3,1,0,0,0,0,456,3179,375,4051,1,0,0,0,0,0,0,0,44,43,3,4,35,24,45,45,2,4,34,24,0,0,0,0,0,0,43,8,30,1,1,3,2,0,0,1,0,0,0,6,1
9,3,22,4,26,17,0,0,234,8908,350,2092,6,2,1,0,2,2,0,0,34,47,4,4,41,41,30,49,5,4,40,47,7,2,4,1,14,2,131,5,44,1,1,15,4,0,0,10,2,5,3,89,55
6,1,26,11,6,2,0,0,165,1879,2063,5450,0,0,1,1,0,0,2,2,19,25,7,6,34,0,25,31,7,5,30,0,0,0,0,0,5,2,69,10,42,0,0,32,11,0,0,4,2,0,0,7,0
4,1,19,0,10,3,0,0,650,4911,576,1103,5,2,4,1,3,3,4,2,44,43,5,4,43,33,43,50,5,4,32,24,2,1,6,1,6,0,57,13,65,3,0,47,10,0,0,5,0,0,0,27,3
4,0,16,0,4,2,0,0,584,2319,46,4081,0,0,1,0,1,0,1,1,7,11,11,8,35,50,5,7,10,6,38,50,2,0,3,0,2,0,68,13,64,1,1,44,21,0,0,5,0,0,0,12,1
0,0,16,8,1,1,0,0,173,11969,996,5205,0,0,1,0,1,0,0,0,137,87,2,3,23,0,141,102,1,4,23,0,0,0,2,0,4,1,37,4,16,1,0,4,2,0,0,3,1,0,0,6,0
3,1,16,7,8,6,0,0,210,4385,286,1474,3,0,3,0,3,2,5,2,4,17,12,9,44,40,4,6,13,8,32,40,3,2,3,1,8,1,77,14,36,2,1,30,13,0,0,6,4,0,0,26,2
6,2,60,14,30,17,0,0,140,10091,665,3321,8,1,2,0,3,2,0,0,125,89,2,2,40,27,125,102,2,2,35,22,6,3,6,1,19,5,66,8,63,3,0,22,5,0,0,22,6,3,0,42,6
5,2,14,4,4,2,1,0,337,3528,849,434,4,0,1,1,1,1,0,0,57,55,2,3,38,30,64,61,2,2,33,31,0,0,4,1,2,1,44,7,42,1,0,36,18,1,1,2,0,0,0,28,11
4,0,58,20,27,15,0,0,167,10372,369,3631,7,1,1,0,3,2,0,0,87,84,3,2,37,37,93,102,3,2,29,30,5,3,4,1,12,2,84,5,64,3,1,17,7,0,0,21,10,2,0,21,6
4,1,10,1,1,0,0,0,105,2977,1136,2493,1,0,0,0,1,0,0,0,5,25,16,9,36,33,6,8,13,8,32,32,2,1,0,0,5,1,66,3,37,0,0,9,6,0,0,0,0,1,1,53,13
1,0,9,3,4,1,0,0,304,5015,1425,1164,1,0,1,0,1,1,2,0,10,21,6,7,43,37,10,6,6,5,35,37,0,0,2,0,4,0,94,3,14,0,0,13,3,0,0,4,1,0,0,30,2
4,1,13,8,0,0,0,0,194,2205,135,4300,1,0,0,0,0,0,0,0,36,40,9,5,0,0,40,42,9,6,0,0,0,0,1,0,0,0,49,8,47,2,1,10,5,0,0,5,2,0,0,0,0
5,3,18,7,6,2,0,0,77,869,188,3524,1,0,1,0,0,0,1,0,47,47,5,4,38,0,48,49,4,4,38,0,1,0,2,0,2,0,58,12,68,2,1,33,13,0,0,0,0,0,0,2,0
5,2,16,5,4,0,0,0,188,1569,1449,4921,0,0,1,0,0,0,2,0,36,41,7,5,34,36,37,39,8,5,27,30,0,0,0,0,2,1,51,7,58,0,0,36,4,0,0,1,0,0,0,6,5
3,1,9,0,3,2,0,0,682,2420,393,4383,0,0,1,0,1,0,1,1,9,9,8,8,38,39,7,10,6,6,41,42,2,2,1,1,0,0,63,16,76,1,1,40,31,0,0,2,0,0,0,10,9
3,1,17,3,8,7,0,0,478,4772,604,1105,5,1,4,1,3,2,4,3,13,31,7,7,45,48,11,31,6,5,35,35,3,0,4,2,7,2,72,11,60,3,0,40,13,0,0,5,2,0,0,27,19
1,0,6,2,0,0,0,0,182,5675,681,1319,1,0,1,0,0,0,0,0,46,46,3,4,23,0,55,54,3,4,23,0,3,1,0,0,2,0,50,7,37,2,0,16,2,0,0,4,2,0,0,2,0
0,0,1,0,2,0,0,0,640,4792,2816,7192,0,0,0,0,0,0,0,0,8,10,8,7,20,20,8,8,8,7,20,20,0,0,0,0,0,0,61,5,6,0,0,2,0,0,0,0,0,0,0,1,1
4,1,18,2,4,0,1,0,125,2249,970,3226,1,1,1,0,2,0,0,0,38,38,6,4,35,50,48,48,5,4,28,50,2,0,3,1,7,4,65,8,28,2,0,23,1,0,0,6,0,1,0,30,2
3,2,5,2,1,0,0,0,345,2692,879,2570,1,1,0,0,1,0,0,0,11,24,12,9,37,30,6,14,12,8,35,24,2,1,1,0,4,2,61,12,45,2,0,8,7,0,0,0,0,1,1,36,17
3,1,14,2,3,1,0,0,413,2146,445,4562,0,0,1,0,0,0,2,1,12,15,5,7,38,37,13,13,5,6,41,41,2,2,2,1,0,0,66,16,81,1,1,40,28,0,0,4,0,0,0,10,4
7,1,22,1,7,3,0,0,427,518,1353,4190,0,0,1,0,1,0,2,1,44,40,4,4,28,27,45,43,4,4,29,27,1,0,0,0,2,1,63,9,50,0,0,40,14,0,0,6,0,0,0,5,3
7,2,21,7,3,1,0,0,185,658,1636,4029,0,0,1,0,1,1,2,1,43,41,4,4,29,0,43,43,4,4,29,0,1,1,0,0,1,0,61,8,51,0,0,33,7,0,0,10,3,0,0,2,0
4,0,12,4,3,2,0,0,235,1640,332,2669,3,2,1,0,0,0,0,0,48,48,4,4,26,26,52,52,4,4,20,20,1,0,8,2,0,0,53,10,22,5,2,29,8,0,0,6,0,0,0,6,6
4,2,18,0,9,7,0,0,585,4756,529,1222,5,2,4,1,3,2,4,3,43,36,4,6,44,38,43,43,5,5,32,38,3,1,6,1,6,1,71,7,64,3,0,47,15,0,0,5,0,0,0,25,2
2,1,22,3,11,1,0,0,182,7960,676,2049,4,4,2,0,1,0,1,0,24,32,7,5,31,38,30,31,7,5,25,24,2,0,3,0,1,0,60,6,65,1,0,20,7,0,0,6,3,1,0,25,6
11,1,54,6,30,2,0,0,278,8992,620,2285,3,3,2,1,3,0,0,0,37,45,6,5,40,46,24,24,5,4,40,35,2,0,10,0,14,5,70,14,56,1,0,23,13,0,0,13,4,3,0,132,19
0,0,15,7,1,1,0,0,349,5213,226,351,1,1,0,0,2,0,0,0,41,38,4,5,29,50,42,38,4,5,25,50,2,1,0,0,1,0,51,8,32,1,1,1,0,2,1,9,4,1,1,18,1
8,2,16,5,3,0,0,0,255,448,1072,3234,1,0,1,0,0,0,1,1,42,43,5,4,24,19,41,46,5,5,24,19,2,0,1,0,2,2,71,10,44,0,0,39,11,0,0,6,2,0,0,2,1
4,0,13,6,1,0,0,0,371,1959,354,4370,1,0,1,0,0,0,0,0,37,41,4,5,0,0,35,42,3,4,0,0,0,0,1,0,1,0,47,10,49,2,1,12,6,0,0,5,2,0,0,0,0
0,0,14,7,1,1,0,0,341,5198,165,416,1,1,0,0,2,0,0,0,39,38,4,5,29,33,40,38,4,5,25,33,2,1,0,0,1,1,53,10,32,1,1,1,0,2,1,8,4,1,1,18,2
2,2,15,7,9,2,0,0,213,4159,600,1687,1,0,2,1,2,0,5,1,0,4,9,9,42,43,0,4,10,10,31,48,2,2,3,0,3,3,73,3,18,1,0,20,7,0,0,6,4,0,0,30,3
2,1,17,7,5,1,1,0,363,3698,715,1055,2,0,1,0,1,1,1,0,10,15,6,6,32,34,8,9,7,5,30,32,1,1,0,0,0,0,64,15,29,2,0,30,4,0,0,7,3,0,0,33,15
4,2,14,4,11,4,0,0,308,4483,227,1466,2,2,2,1,3,2,3,2,45,38,2,5,41,0,45,45,2,4,32,0,3,2,6,1,8,3,55,4,31,2,2,42,19,0,0,6,2,0,0,42,0
5,0,59,14,29,10,0,0,102,10093,647,3361,8,0,2,1,3,1,0,0,82,72,2,3,44,28,78,79,2,2,40,25,6,3,4,2,16,3,72,8,69,2,0,25,4,0,0,22,5,2,0,50,7
6,2,18,0,3,0,0,0,570,1501,1013,4510,0,0,1,0,0,0,0,0,49,44,2,3,36,0,50,49,3,3,30,0,0,0,0,0,2,0,52,18,65,0,0,26,3,0,0,3,0,0,0,5,0
1,1,7,2,4,1,0,0,129,8052,831,2135,4,4,0,0,1,0,1,0,28,28,4,6,33,55,29,30,3,5,19,34,1,0,1,1,0,0,64,12,45,1,0,16,5,0,0,4,2,0,0,8,3
6,0,17,3,2,0,0,0,164,2901,657,839,2,0,1,0,1,1,0,0,12,32,8,5,38,44,12,15,9,3,35,36,0,0,4,1,1,0,68,14,36,1,0,25,6,1,0,3,0,0,0,27,14
8,5,14,7,2,1,0,0,371,4234,603,436,1,0,2,1,0,0,0,0,58,51,2,3,40,45,57,57,2,3,40,44,2,0,3,1,5,3,57,11,50,1,0,31,13,2,1,6,4,0,0,11,8
5,0,25,9,22,7,0,0,75,6353,380,462,4,1,4,2,1,0,1,0,41,42,6,5,35,52,45,45,5,5,30,40,4,1,10,3,11,2,91,7,33,1,1,34,10,2,1,5,3,0,0,98,4
1,0,16,5,7,1,0,0,97,6438,407,866,1,0,1,0,1,0,0,0,48,49,4,4,36,39,52,52,5,4,35,35,1,0,0,0,1,1,48,8,28,1,1,60,15,1,0,9,5,1,0,41,3
6,1,34,2,14,0,0,0,355,8005,517,1942,4,3,2,0,1,0,2,0,18,36,8,5,31,35,9,40,5,4,25,18,2,0,5,0,2,0,69,9,53,1,0,21,5,0,0,8,2,1,0,27,7
1,0,15,2,5,0,1,0,291,5784,1016,1154,0,0,0,0,0,0,0,0,54,49,3,4,33,0,55,55,2,4,32,0,2,2,1,0,1,1,75,6,44,0,0,27,10,0,0,6,2,0,0,9,0
3,1,17,3,8,7,0,0,306,4771,694,1067,5,1,4,0,4,1,5,3,29,30,10,7,42,48,11,14,9,6,32,37,3,0,3,3,5,3,72,11,46,2,0,30,11,0,0,6,2,0,0,33,20
2,0,9,2,1,0,0,0,321,5251,374,944,1,0,1,1,0,0,0,0,49,47,3,4,26,0,55,54,4,4,25,0,3,0,0,0,2,0,60,15,32,2,1,16,4,1,0,5,2,0,0,9,0
6,3,42,8,30,7,0,0,221,10441,685,3622,5,2,0,0,3,1,0,0,29,53,4,3,39,57,11,24,4,3,37,62,6,2,5,1,19,6,93,15,42,3,0,19,4,0,0,17,3,3,0,27,4
4,0,17,3,0,0,0,0,327,2657,619,1103,2,0,1,0,1,0,0,0,65,34,2,5,43,22,68,17,1,3,40,22,0,0,5,0,0,0,65,4,33,1,0,12,5,0,0,6,0,0,0,19,1
11,3,28,7,29,15,0,0,190,9262,596,2445,7,0,1,0,2,2,0,0,38,40,3,5,41,43,49,27,3,4,40,46,7,3,3,2,17,6,130,8,36,1,0,18,7,0,0,10,2,5,3,90,68
5,2,12,7,1,0,0,0,199,3717,1470,1998,0,0,0,0,1,0,0,0,46,44,3,4,40,0,50,45,4,4,32,0,0,0,2,1,1,0,45,12,54,0,0,20,8,0,0,6,3,0,0,3,0
6,1,18,3,1,0,0,0,184,2984,674,959,0,0,3,0,1,0,0,0,56,53,2,2,37,47,57,55,2,3,30,38,1,0,2,0,2,0,50,13,49,2,0,28,5,2,0,6,0,0,0,29,12
0,0,1,0,0,0,0,0,809,8033,1906,2351,0,0,1,1,0,0,0,0,49,49,3,3,25,30,49,49,3,3,25,30,0,0,0,0,0,0,60,1,1,0,0,3,0,0,0,0,0,0,0,2,1
5,1,27,5,23,8,0,0,448,7268,473,504,1,1,2,0,1,1,0,0,48,53,5,4,42,42,44,51,7,4,32,32,8,3,10,3,9,4,79,7,37,5,2,35,12,1,0,11,2,1,1,57,22
9,1,54,6,28,2,0,0,242,9081,681,2375,3,3,3,1,3,0,0,0,38,45,5,5,40,45,25,24,5,4,40,35,2,0,10,0,14,5,87,13,57,1,0,23,12,0,0,14,3,3,0,131,18
5,1,28,6,3,1,0,0,183,2095,1763,5458,0,0,1,1,0,0,2,2,36,30,7,6,36,0,39,38,8,6,30,0,0,0,0,0,4,1,58,12,57,0,0,24,12,0,0,7,0,0,0,5,0
5,0,49,7,13,0,0,0,233,9720,1213,3147,3,0,2,1,2,0,0,0,45,63,8,3,38,44,28,61,9,2,32,45,3,0,5,1,12,0,80,4,35,0,0,15,0,0,0,12,0,0,0,51,17
1,1,19,5,7,1,0,0,131,6497,533,806,1,0,1,0,1,0,0,0,47,42,5,4,35,39,47,52,5,5,32,35,1,0,0,0,2,1,47,4,28,1,0,63,13,1,0,10,5,1,1,43,3
4,0,21,3,2,0,0,0,186,2568,518,2332,2,0,1,0,1,0,0,0,38,33,5,4,27,0,43,31,5,4,23,0,0,0,7,2,1,0,57,8,48,3,0,28,11,0,0,8,3,0,0,8,0
4,3,19,5,0,0,0,0,263,2403,492,1648,5,1,1,0,1,0,0,0,46,47,3,3,38,28,48,48,3,2,34,28,0,0,6,3,0,0,53,10,36,4,1,20,4,0,0,5,3,0,0,6,1
2,0,19,2,2,1,0,0,156,2680,1882,5923,0,0,1,0,0,0,2,0,37,37,5,5,0,0,38,38,4,6,0,0,0,0,0,0,2,0,59,6,29,0,0,18,3,0,0,5,2,0,0,0,0
6,2,8,5,2,0,0,0,342,3213,973,469,1,0,2,1,1,1,0,0,40,41,5,5,37,40,56,46,3,3,31,31,0,0,3,1,2,0,67,7,58,1,0,33,10,1,1,0,0,0,0,32,18
9,1,18,6,6,2,0,0,279,460,761,3872,0,0,1,1,0,0,2,0,48,47,5,4,29,0,50,48,5,4,28,0,0,0,0,0,4,0,49,8,52,1,0,53,9,0,0,2,0,0,0,6,0
5,0,59,15,29,9,0,0,131,9967,774,3240,6,0,2,1,2,1,0,0,84,78,2,3,43,28,90,93,2,2,40,25,6,3,6,2,17,3,63,15,56,2,0,29,3,0,0,22,4,3,0,54,7
7,0,35,12,29,6,0,0,241,6676,642,448,4,1,3,1,2,0,1,1,38,44,6,4,37,37,38,45,6,4,29,30,5,1,14,6,11,7,80,2,26,2,0,51,9,2,1,11,4,0,0,108,49
3,2,6,2,0,0,0,0,275,2767,976,2576,1,1,0,0,1,0,0,0,22,24,10,9,37,33,8,14,10,8,32,32,2,1,0,0,4,2,59,12,43,2,0,7,7,0,0,0,0,1,1,52,14
4,2,38,10,24,8,0,0,329,10938,341,4123,5,3,0,0,3,2,0,0,56,73,3,3,35,45,20,102,3,2,26,37,4,1,5,2,13,5,80,13,39,3,2,20,9,0,0,13,0,1,1,14,7
1,1,21,6,5,0,1,0,205,6461,1815,1726,1,0,0,0,1,1,1,0,38,42,4,4,30,0,49,49,3,3,28,0,2,0,1,0,1,0,50,13,36,0,0,24,10,0,0,5,0,0,0,10,0
5,0,38,2,11,3,0,0,137,8409,344,2358,4,3,1,1,2,1,1,1,42,34,3,5,31,39,56,31,4,4,25,17,1,0,6,0,5,0,90,3,35,1,1,17,3,0,0,5,2,1,0,32,5
5,0,59,21,31,7,0,0,95,9877,862,3150,5,2,2,1,2,1,0,0,84,76,2,2,44,38,90,102,2,2,40,30,6,3,7,1,16,2,26,14,56,2,0,28,1,0,0,22,4,4,0,55,9
8,4,16,3,6,2,0,0,221,1220,1127,4569,0,0,2,0,0,0,1,0,40,42,6,5,32,36,48,48,5,4,29,30,0,0,0,0,3,1,61,10,61,0,0,42,4,0,0,0,0,0,0,10,5
3,1,13,3,3,0,0,0,197,2007,857,4977,0,0,1,1,0,0,2,0,10,16,10,7,39,33,10,15,12,6,42,40,2,2,2,1,0,0,57,5,42,1,0,33,14,0,0,4,0,0,0,9,3
3,1,9,0,2,0,0,0,601,2723,698,2185,2,0,0,0,1,0,1,0,29,29,5,8,37,37,34,28,5,8,34,35,2,0,1,0,2,0,50,7,39,3,0,10,5,0,0,2,0,1,0,35,14
5,0,15,4,5,1,0,0,422,4914,892,606,0,0,3,1,2,2,1,0,25,43,10,6,41,35,6,58,7,5,32,30,0,0,6,3,0,0,74,11,44,1,0,45,16,1,0,1,0,0,0,67,24
7,2,18,5,3,0,0,0,195,453,1500,3758,0,0,2,0,1,1,2,1,44,46,5,4,27,0,43,43,5,4,30,0,1,1,0,0,3,0,63,12,51,0,0,44,7,0,0,7,3,0,0,3,0
6,1,24,6,17,1,0,0,125,6672,1011,761,1,0,2,0,2,1,1,0,16,28,8,6,34,38,17,26,9,6,31,35,3,0,4,0,2,1,68,8,47,0,0,67,17,1,0,11,6,1,0,65,15
4,0,16,0,4,2,0,0,596,2282,21,4146,0,0,1,0,0,0,1,1,8,12,9,8,35,50,4,7,7,6,38,50,2,0,2,0,2,0,69,18,68,1,1,44,21,0,0,5,0,0,0,12,1
14,1,46,10,27,3,0,0,278,9175,550,2404,4,3,1,1,2,0,0,0,25,39,5,5,42,43,13,20,4,4,40,45,4,0,4,1,17,4,67,7,51,1,0,23,5,0,0,16,4,5,1,115,69
4,3,20,9,4,1,0,0,234,1724,701,4782,0,0,1,1,0,0,2,1,25,23,5,6,39,40,30,30,4,5,42,40,2,0,2,0,0,0,73,14,54,1,0,41,13,0,0,5,2,0,0,9,1
3,1,18,4,5,2,0,0,187,7512,1076,1601,4,0,1,0,1,0,0,0,31,33,6,6,37,54,35,35,7,7,31,32,3,1,3,0,1,0,66,13,64,0,0,28,9,0,0,10,2,0,0,33,3
3,0,15,5,3,1,0,0,139,2913,1295,2980,0,0,2,1,3,3,1,0,11,33,7,5,34,35,11,24,7,5,30,29,0,0,2,0,3,2,70,1,15,0,0,9,3,0,0,6,3,1,0,43,30
