bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway_station,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_age_200,mean_age_500,mean_floors_200,mean_floors_500,mean_salaries_1000,mean_salaries_500,median_age_200,median_age_500,median_floors_200,median_floors_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,priced_houses_200,priced_houses_500,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
6,4,32,12,8,2,0,0,264,8236,1624,336,0,0,0,0,1,1,0,0,88,66,3,3,37,38,88,61,3,3,33,34,1,1,10,5,6,2,108,2,8,0,0,84,34,1,1,7,0,0,0,56,43
2,0,16,2,4,3,0,0,462,6690,1883,4396,0,0,1,0,0,0,0,0,35,32,4,6,34,26,35,36,5,6,31,25,1,0,1,0,2,1,125,3,16,0,0,30,7,0,0,0,0,0,0,13,8
2,2,39,15,13,5,0,0,118,9811,2867,2149,0,0,0,0,2,0,2,1,42,44,2,4,44,44,49,56,2,4,40,40,1,0,7,1,6,0,103,4,20,0,0,72,32,0,0,2,2,0,0,13,4
6,2,113,43,81,21,0,0,41,3802,780,1291,5,3,0,0,12,5,1,0,116,108,2,2,52,55,120,107,2,3,44,49,11,5,83,25,23,8,104,6,19,1,0,271,68,0,0,12,7,1,1,166,50
6,2,114,37,104,20,0,0,222,3821,714,1134,4,3,0,0,11,4,1,0,86,108,3,2,51,53,86,106,3,2,44,45,11,5,97,22,21,5,83,5,16,1,0,309,67,0,0,13,5,1,1,169,63
6,1,104,28,138,33,1,0,54,3199,217,564,9,1,1,0,14,2,4,1,123,116,3,2,51,47,120,119,3,2,44,42,16,3,144,47,29,5,121,4,20,4,2,405,92,1,0,10,2,2,1,170,49
0,0,3,0,5,0,0,0,841,6054,1945,2294,0,0,0,0,0,0,0,0,83,66,3,2,61,56,83,58,3,3,50,56,0,0,5,0,0,0,103,2,5,0,0,15,0,0,0,2,0,0,0,89,10
23,6,73,11,104,16,0,0,262,3630,558,523,4,1,4,2,7,2,1,0,124,103,3,3,52,55,111,102,3,3,44,50,26,6,46,3,18,2,95,4,21,6,0,292,42,2,0,6,0,4,0,301,41
51,17,82,22,381,134,4,1,99,1356,209,198,5,2,9,7,130,34,13,5,123,133,2,3,50,54,120,135,3,3,40,46,119,38,259,71,39,11,84,8,50,7,2,1049,365,7,2,18,10,0,0,419,116
0,0,7,7,0,0,0,0,227,7621,3078,3255,3,2,0,0,0,0,1,1,47,47,5,5,80,80,47,47,5,5,80,80,0,0,3,1,2,2,64,1,1,0,0,5,5,0,0,0,0,0,0,1,1
4,3,126,31,23,12,0,0,171,4921,757,2088,4,1,1,0,13,7,3,3,73,64,3,4,39,30,86,63,3,5,37,30,8,2,31,17,15,8,105,6,24,1,0,127,54,0,0,17,4,1,0,80,2
13,2,60,16,80,20,0,0,92,2795,819,1454,3,0,4,0,19,0,1,0,127,89,3,3,53,56,127,112,5,4,45,54,6,1,68,28,25,2,99,3,33,3,0,216,56,0,0,1,0,4,1,69,12
28,3,82,16,131,38,0,0,163,3183,528,520,6,0,4,3,9,1,1,0,102,105,3,2,51,40,102,102,3,2,42,48,30,10,63,1,36,4,89,2,17,7,0,366,60,2,0,7,2,3,1,321,12
1,1,16,6,14,5,0,0,266,7691,1113,1074,1,0,1,1,0,0,2,1,29,21,5,6,42,38,28,28,6,6,38,38,1,0,5,4,1,0,122,5,13,0,0,97,35,0,0,0,0,0,0,8,2
46,6,75,12,435,113,6,0,21,1009,136,742,11,0,8,4,135,31,3,3,152,152,2,3,55,63,159,158,3,4,46,51,147,40,287,60,109,37,108,7,55,11,3,844,267,1,0,14,6,8,3,312,64
26,11,90,24,204,71,2,1,9,2818,152,431,9,2,10,2,26,4,5,2,112,99,3,3,61,67,119,108,4,3,45,45,35,10,55,6,68,21,180,3,27,4,1,504,118,2,1,14,6,0,0,200,101
54,11,64,21,434,121,7,1,136,1276,196,477,10,2,9,3,144,39,5,1,120,127,3,3,53,67,119,123,4,3,44,57,130,63,292,77,75,20,81,11,61,12,3,961,305,1,1,9,2,5,2,427,64
5,1,78,24,104,47,0,0,23,3092,685,1809,5,1,2,1,21,6,6,1,132,128,3,2,48,38,135,125,3,3,38,30,17,6,81,25,32,7,89,9,33,1,0,293,170,0,0,15,2,0,0,48,12
6,1,118,14,111,15,0,0,103,3596,492,1016,6,4,0,0,12,2,1,0,97,117,2,2,50,50,106,117,2,2,42,45,13,1,109,33,23,5,142,5,18,1,1,338,45,0,0,16,0,1,1,159,84
8,0,55,13,83,8,0,0,440,4167,1088,762,7,0,1,0,5,1,1,0,5,29,8,6,52,53,5,5,9,7,45,40,6,1,79,16,9,1,154,3,4,0,0,222,33,1,0,2,0,1,0,294,24
7,0,77,19,53,7,0,0,103,4805,1728,992,8,0,0,0,5,0,0,0,85,105,1,2,54,57,85,105,1,3,46,50,8,1,33,5,19,2,120,1,3,0,0,181,32,1,0,12,4,1,1,261,95
66,26,97,36,522,189,6,3,222,1065,464,338,10,2,9,1,194,96,12,3,92,126,4,3,52,51,116,130,5,4,40,40,172,54,315,135,71,14,116,7,40,12,3,1262,479,4,4,15,7,4,0,435,289
0,0,3,0,3,0,0,0,678,6030,2299,2144,2,0,0,0,0,0,0,0,58,60,3,2,49,46,58,58,3,2,45,45,0,0,3,0,0,0,85,3,6,0,0,18,0,0,0,2,0,0,0,84,25
1,1,23,8,10,0,0,0,392,7259,2155,1774,0,0,1,0,2,1,1,0,29,32,10,7,47,0,29,31,10,6,36,0,2,0,4,0,5,3,140,2,5,0,0,15,4,0,0,0,0,0,0,19,0
3,0,1,0,6,0,0,0,979,9631,3032,1172,0,0,0,0,0,0,0,0,58,57,2,2,36,0,58,58,2,1,36,0,0,0,5,0,1,0,103,3,11,0,0,43,0,0,0,0,0,0,0,50,0
2,0,70,14,10,0,0,0,66,8360,1715,3516,0,0,0,0,0,0,1,0,34,29,10,6,51,0,34,36,10,5,44,0,3,2,1,0,5,1,109,2,16,0,0,78,15,0,0,15,8,0,0,32,0
0,0,12,0,3,0,0,0,802,8140,1621,1062,0,0,0,0,0,0,0,0,62,56,3,3,44,38,62,61,4,4,40,30,0,0,1,0,0,0,114,9,22,0,0,14,0,0,0,5,0,0,0,84,48
14,4,58,23,32,9,0,0,365,5474,2050,745,3,3,1,1,3,0,3,0,2,53,4,4,56,48,2,53,4,3,50,47,5,2,14,2,10,4,186,2,9,0,0,124,41,2,0,8,4,1,0,283,35
30,9,108,34,192,61,2,1,218,3743,320,422,4,2,6,0,20,7,6,1,93,96,4,3,59,59,107,109,4,4,50,50,34,15,52,24,44,7,132,11,49,4,1,541,209,2,1,9,0,1,0,312,81
0,0,48,24,5,2,1,0,89,5414,2992,759,3,2,0,0,1,1,0,0,57,49,2,2,54,58,57,57,2,2,49,64,0,0,4,2,2,1,85,2,4,0,0,58,9,2,0,9,5,0,0,190,20
28,11,69,19,158,55,3,1,281,2061,525,316,4,2,8,1,37,2,9,6,129,117,2,3,51,48,129,120,2,3,45,41,44,13,106,33,22,2,270,3,24,4,0,453,175,3,1,15,4,0,0,155,36
17,2,43,12,35,1,1,0,153,7630,769,1041,2,0,2,0,1,1,2,0,46,20,6,5,42,42,46,20,6,3,35,35,7,1,9,1,3,0,95,1,12,1,0,142,9,0,0,13,0,0,0,119,12
22,6,96,27,305,66,1,0,96,1900,233,929,10,2,2,0,109,20,6,1,166,148,3,2,60,63,166,163,3,3,44,55,50,10,263,96,95,29,364,3,28,4,2,602,97,2,0,6,0,1,0,179,18
49,11,72,13,408,103,6,2,242,743,294,961,10,1,7,4,140,26,6,3,182,153,3,3,53,66,192,159,2,3,40,52,150,40,279,49,137,35,197,11,43,10,2,834,196,1,0,17,7,6,4,308,59
13,11,59,26,22,21,1,0,128,4144,609,367,0,0,5,4,0,0,0,0,45,51,4,3,56,59,60,61,3,3,47,52,3,2,14,6,7,4,158,7,17,1,0,116,77,1,1,10,6,0,0,110,43
0,0,1,0,0,0,0,0,980,8013,2151,1230,0,0,0,0,0,0,0,0,58,54,1,3,39,57,59,59,2,3,37,60,0,0,0,0,0,0,121,3,12,0,0,4,0,0,0,0,0,0,0,61,7
34,5,65,12,330,102,5,0,102,1021,345,889,10,0,7,3,80,17,3,3,159,156,3,3,59,60,156,159,3,3,50,50,124,28,243,50,175,28,118,14,40,7,2,644,205,1,0,16,4,8,3,228,76
3,2,57,10,23,4,0,0,129,4716,1411,1046,1,0,1,0,1,0,3,0,7,41,5,5,59,52,7,7,5,6,50,50,1,0,7,2,7,1,126,2,15,0,0,74,12,0,0,0,0,1,0,182,23
8,4,95,26,25,12,1,0,288,5614,735,281,6,1,2,1,0,0,2,1,19,37,8,6,42,36,13,46,7,6,36,30,2,1,17,4,15,5,205,5,15,1,0,135,39,1,1,12,2,1,1,73,28
3,0,33,11,21,2,0,0,270,9643,1860,1912,0,0,0,0,2,0,1,0,21,26,6,6,50,49,15,24,8,6,40,50,2,1,2,0,1,0,108,5,10,0,0,66,17,0,0,0,0,0,0,15,3
5,2,41,9,49,15,0,0,313,6901,307,688,2,1,4,2,1,0,1,1,92,64,2,2,50,45,92,61,2,2,44,46,1,1,47,8,6,2,80,2,10,2,2,214,91,1,0,6,0,0,0,165,14
21,3,42,6,102,14,1,0,140,2610,868,917,5,0,0,0,13,1,4,1,51,83,5,4,50,47,29,112,5,5,43,48,17,2,107,22,25,7,188,3,5,2,0,275,27,1,0,4,0,4,0,338,15
8,1,117,36,167,31,0,0,99,2830,510,1252,7,1,2,0,28,4,4,2,139,119,2,2,49,40,140,123,2,3,44,36,21,5,155,31,47,8,99,7,21,6,0,471,115,0,0,16,9,1,0,104,16
15,12,44,22,34,26,0,0,125,6183,2785,133,3,0,1,0,2,1,3,2,3,36,10,5,58,61,3,52,10,5,58,62,3,2,14,6,7,3,199,2,8,0,0,121,77,1,1,7,3,0,0,226,152
4,2,94,40,109,34,0,0,105,3195,847,1613,6,1,2,0,20,7,6,1,98,127,3,2,50,38,95,120,3,3,41,30,15,2,108,27,32,10,171,8,39,2,0,315,128,0,0,16,6,1,0,96,11
6,1,14,2,6,0,0,0,413,8896,2385,747,0,0,0,0,1,0,0,0,62,65,2,3,37,35,63,63,2,3,33,24,1,0,9,3,4,0,100,3,13,0,0,76,5,1,0,1,0,0,0,46,5
53,11,99,26,415,133,4,2,74,1559,186,559,11,3,11,3,192,50,8,2,111,122,2,3,50,47,133,120,2,3,40,40,123,29,277,78,46,15,152,8,52,11,8,1122,328,3,0,9,0,1,0,374,89
0,0,8,0,0,0,0,0,761,10410,3751,1985,0,0,0,0,0,0,0,0,92,45,3,5,52,0,92,39,3,3,50,0,0,0,4,0,3,0,98,2,6,0,0,7,0,0,0,0,0,0,0,69,0
4,0,56,10,121,43,0,0,204,2882,351,1774,7,2,3,2,22,5,5,3,118,137,3,2,56,55,118,134,3,3,48,37,18,8,100,25,41,9,128,1,19,2,1,283,90,0,0,5,0,1,0,56,24
2,1,16,6,11,3,0,0,296,7523,1069,1148,1,0,1,0,0,0,1,1,33,16,5,8,44,0,33,7,6,7,38,0,1,0,6,3,2,0,98,3,12,0,0,75,25,0,0,0,0,0,0,8,0
4,2,103,43,24,10,0,0,135,5180,659,1999,4,1,1,0,13,7,3,1,63,63,3,4,39,0,63,62,4,4,35,0,8,1,37,10,15,4,172,13,29,1,0,141,69,0,0,15,4,1,0,81,0
34,17,104,24,211,49,2,0,20,2220,856,799,7,4,7,3,99,42,7,1,115,108,2,2,51,55,116,116,3,3,42,45,37,11,176,58,23,5,158,10,43,6,0,741,188,4,0,8,2,1,0,315,31
26,7,29,5,201,42,1,1,132,1745,443,828,10,4,14,1,41,12,2,0,175,155,2,2,56,58,175,144,3,3,50,51,35,8,178,59,139,11,258,3,24,4,2,500,94,1,0,11,2,4,2,306,54
16,10,44,18,28,5,0,0,210,7858,1190,443,2,0,1,0,2,0,0,0,32,29,11,6,34,37,32,31,11,6,31,36,9,2,8,4,4,2,113,1,5,0,0,166,57,1,1,8,4,0,0,27,13
6,4,55,24,17,12,0,0,27,5049,1463,2132,3,0,1,1,2,1,2,0,64,62,6,5,50,42,65,61,6,5,46,50,2,2,15,3,3,2,114,5,9,0,0,74,31,0,0,6,2,2,1,29,5
16,7,110,22,161,49,2,0,159,2871,104,551,8,2,2,1,17,3,9,2,130,133,2,2,50,50,115,144,2,2,40,40,19,8,149,60,34,9,128,9,36,10,4,509,183,4,0,7,2,2,1,213,27
41,9,67,21,309,90,2,0,154,1169,193,461,7,3,11,2,93,24,12,2,120,136,3,3,55,42,114,137,3,3,45,35,91,31,206,44,49,18,129,7,38,5,4,845,242,5,2,18,6,0,0,173,24
5,2,29,12,13,10,0,0,122,4877,778,2934,4,1,0,0,0,0,2,0,57,54,3,3,55,68,63,61,3,3,51,60,4,3,11,6,31,4,131,8,17,1,0,80,46,0,0,11,8,0,0,36,16
0,0,0,0,0,0,0,0,1011,8225,1947,1366,0,0,0,0,0,0,0,0,46,55,2,3,40,37,58,59,2,4,36,30,0,0,0,0,0,0,93,4,19,0,0,1,0,0,0,0,0,0,0,61,38
4,2,51,12,16,10,0,0,74,5430,1780,2315,1,0,1,0,2,1,1,1,57,61,4,5,48,44,57,59,4,5,45,50,2,1,10,1,3,1,101,1,11,0,0,70,29,0,0,2,0,1,0,18,7
0,0,0,0,0,0,0,0,1056,6411,3365,2580,0,0,0,0,0,0,0,0,2,2,11,9,59,61,3,3,12,8,50,50,0,0,0,0,0,0,134,5,8,0,0,3,0,0,0,0,0,0,0,56,4
5,1,77,30,142,55,0,0,184,2813,418,1603,6,3,3,2,25,6,6,2,144,125,1,2,54,40,143,123,1,3,48,32,22,7,126,31,40,10,132,8,31,2,1,368,148,0,0,14,1,0,0,53,12
3,0,34,4,11,1,0,0,262,6024,1805,3206,2,1,1,0,1,0,0,0,43,49,4,4,31,29,54,54,5,4,28,29,2,0,7,4,6,0,97,3,8,0,0,95,14,0,0,0,0,0,0,14,1
27,10,80,28,138,30,1,0,161,2494,990,753,6,3,7,3,67,25,6,1,112,106,3,3,50,48,116,115,3,3,43,44,19,7,114,40,18,7,130,12,37,1,0,456,115,2,0,7,4,1,0,232,21
1,1,40,14,5,2,0,0,50,9197,1621,4196,0,0,1,0,0,0,0,0,62,44,4,6,60,65,62,47,4,7,62,65,3,0,0,0,3,1,102,2,7,0,0,44,16,0,0,12,3,0,0,11,1
0,0,31,8,7,0,0,0,52,6042,1578,1212,0,0,0,0,1,0,0,0,40,60,3,2,45,0,40,67,3,2,43,0,0,0,4,2,3,0,97,2,3,0,0,35,1,0,0,10,0,0,0,39,0
4,2,90,31,106,25,0,0,155,3367,859,1599,6,1,2,0,18,6,5,0,123,119,3,2,51,39,112,112,4,3,45,30,15,2,94,21,20,12,92,5,31,1,0,316,98,0,0,14,6,1,0,117,9
5,0,43,8,10,1,0,0,194,5503,350,2551,3,0,0,0,0,0,1,0,32,44,9,6,47,39,31,55,9,6,47,44,5,0,9,4,7,0,100,4,11,1,1,86,6,0,0,14,4,0,0,52,6
3,1,35,14,15,1,1,0,59,9998,3421,1900,0,0,0,0,0,0,3,1,32,37,4,5,54,0,21,40,4,4,45,0,1,0,6,3,6,2,119,3,9,0,0,81,15,0,0,2,0,0,0,8,0
0,0,24,12,5,3,0,0,67,5821,2961,2034,5,2,0,0,2,0,0,0,44,44,1,4,44,39,44,44,2,2,41,36,1,0,9,4,4,2,99,3,5,0,0,14,11,0,0,0,0,0,0,22,13
5,1,44,11,20,6,0,0,390,5190,859,2788,2,1,1,0,1,0,0,0,56,55,7,5,60,42,56,56,5,5,50,43,2,0,14,3,24,3,101,3,7,1,0,81,28,0,0,7,2,1,1,21,4
53,9,94,23,405,111,3,1,73,1630,251,709,9,1,11,3,175,40,7,2,113,124,3,3,50,50,108,121,3,3,40,40,114,32,283,59,45,13,165,7,57,10,7,1085,246,3,0,5,0,1,0,454,22
26,12,41,13,240,92,1,1,264,1616,283,644,10,5,11,1,51,19,3,0,171,149,3,3,57,57,183,136,3,3,50,51,71,13,205,90,138,16,108,7,34,4,1,553,227,1,0,5,3,5,1,316,68
5,0,34,11,13,3,0,0,191,5401,892,3176,2,0,0,0,0,0,0,0,51,50,4,6,52,0,50,50,4,5,45,0,1,0,7,1,24,10,119,4,10,1,0,80,23,0,0,7,1,1,0,31,0
3,0,15,0,11,1,0,0,667,6374,1887,3976,1,0,1,0,0,0,0,0,46,36,5,6,33,29,51,36,5,6,31,25,1,1,4,0,6,1,85,4,10,0,0,53,5,0,0,0,0,0,0,12,9
23,8,92,30,158,43,1,0,44,3109,336,629,5,3,5,5,19,6,5,1,118,93,3,3,57,50,116,111,3,3,50,40,29,9,64,30,30,8,99,9,40,4,2,428,131,2,0,9,2,0,0,242,41
12,3,56,12,32,3,0,0,113,4084,1106,716,0,0,5,1,0,0,0,0,55,36,3,5,57,56,60,44,3,5,50,48,3,0,23,3,7,5,163,4,10,0,0,121,12,1,0,10,4,0,0,103,37
10,0,54,8,139,25,0,0,286,2726,545,1499,7,2,3,1,29,6,4,0,154,149,2,2,61,39,140,125,2,2,49,40,21,4,117,18,55,11,92,7,10,5,0,237,23,0,0,0,0,7,0,84,12
5,2,92,35,54,17,0,0,45,4068,1032,1366,5,3,0,0,8,3,0,0,64,110,3,2,53,53,64,120,3,3,45,46,7,4,75,12,14,5,98,1,16,0,0,211,69,0,0,13,5,2,0,204,44
21,4,71,24,104,21,0,0,143,2668,345,993,4,1,2,0,20,0,2,0,108,87,4,3,49,45,108,108,4,3,42,48,12,4,92,5,35,8,237,5,27,3,1,248,44,1,0,0,0,4,2,103,7
6,4,22,9,8,6,0,0,246,8727,2133,374,0,0,0,0,1,0,0,0,70,67,3,2,37,35,69,63,3,2,33,31,1,1,9,9,6,2,87,6,14,0,0,77,65,1,1,6,0,0,0,50,36
26,5,55,1,207,47,0,0,500,1099,41,935,2,1,3,1,55,13,7,5,128,152,4,3,51,41,156,170,4,4,40,32,45,17,189,43,190,42,670,4,13,4,3,315,66,3,0,6,1,0,0,101,18
6,4,19,9,7,6,0,0,369,8878,2284,485,0,0,0,0,1,0,0,0,70,64,3,3,38,35,69,62,3,3,33,31,1,1,9,7,5,1,93,4,15,0,0,77,60,1,1,4,0,0,0,48,36
60,6,91,17,424,106,4,1,95,1542,206,666,10,0,10,3,179,37,7,0,124,123,3,3,52,40,124,120,3,4,40,37,121,41,306,51,47,14,113,11,52,11,6,1084,227,3,0,5,0,3,0,483,14
2,1,43,11,12,4,0,0,127,9984,2570,2607,0,0,0,0,2,2,2,0,54,45,4,4,42,46,57,56,5,4,40,40,2,0,4,2,0,0,103,5,19,0,0,60,16,0,0,2,0,0,0,11,5
23,11,107,29,157,45,1,1,199,3460,542,300,5,2,6,3,15,3,4,1,103,96,2,3,58,60,116,114,2,3,50,50,29,13,60,22,30,10,144,5,25,5,0,452,133,2,1,7,0,1,0,267,86
10,1,59,12,32,1,0,0,194,3879,1296,988,0,0,4,0,0,0,0,0,16,40,6,4,56,60,16,45,6,4,48,57,2,0,29,3,8,5,173,2,7,0,0,92,7,1,0,10,4,0,0,83,20
28,14,45,10,254,101,2,1,192,1571,220,549,10,4,6,3,60,20,4,1,159,143,3,2,57,59,163,133,4,3,50,50,79,16,213,94,112,15,124,9,41,5,1,581,271,1,0,5,3,5,1,245,187
23,3,82,13,144,31,0,0,147,2603,256,892,4,2,5,0,20,4,2,0,69,91,2,2,55,71,102,102,2,2,45,50,32,5,108,16,101,28,306,4,13,8,2,325,73,1,0,4,0,9,3,274,23
5,2,49,16,8,1,0,0,237,6701,1632,722,0,0,1,0,1,1,1,0,27,22,5,5,44,25,28,25,7,4,35,25,8,3,4,1,4,2,132,3,20,0,0,75,19,1,0,6,0,0,0,49,8
7,0,86,16,48,10,3,0,379,2698,1022,667,5,2,3,2,9,5,4,0,102,89,2,2,53,53,102,111,2,2,45,48,3,1,41,4,6,1,110,1,15,0,0,132,34,1,0,12,4,0,0,167,25
7,2,62,16,47,8,0,0,236,3327,897,1672,3,0,1,1,2,1,0,0,54,47,4,4,53,61,54,34,4,4,48,64,3,0,39,27,24,4,97,2,11,1,0,111,19,0,0,4,0,3,1,37,13
2,2,16,3,7,0,1,0,353,6742,2319,4058,0,0,2,0,0,0,0,0,25,36,6,5,30,0,12,51,5,5,28,0,1,1,3,0,4,2,93,6,11,0,0,38,10,0,0,0,0,0,0,10,0
4,3,53,38,20,12,1,0,55,7698,869,191,0,0,3,1,1,0,2,0,68,56,3,6,47,46,68,60,3,4,42,40,3,2,5,3,4,1,97,3,12,1,0,45,23,2,1,15,9,0,0,225,152
3,1,33,8,9,4,0,0,95,4732,1118,2279,4,2,0,0,0,0,2,2,62,54,3,4,48,41,69,63,3,4,45,37,3,2,12,4,14,12,120,4,14,0,0,80,35,0,0,11,5,0,0,63,7
1,0,6,0,1,0,1,0,757,7631,3377,4476,0,0,1,0,0,0,0,0,51,42,2,4,37,0,52,51,3,4,36,0,0,0,0,0,2,0,91,5,14,0,0,9,0,0,0,0,0,0,0,5,0
49,10,121,28,451,120,2,1,281,1313,448,469,8,1,0,0,157,52,12,3,155,162,2,2,57,63,149,160,3,2,42,41,110,29,416,112,100,24,170,6,32,5,2,1066,318,5,1,9,2,1,1,258,124
33,15,108,34,225,85,3,1,167,3176,273,547,6,2,7,4,23,12,6,5,111,106,4,3,62,63,109,109,4,4,45,50,39,17,51,16,81,31,111,5,38,4,1,544,238,2,0,15,2,0,0,245,55
5,1,87,30,25,8,1,1,203,5668,633,868,4,4,1,1,3,0,2,0,57,53,3,4,38,27,57,56,2,4,30,26,2,0,23,9,14,2,120,4,19,1,0,136,51,1,0,10,6,1,0,49,6
8,1,96,18,24,3,1,0,108,6010,1029,767,5,1,1,1,1,0,2,1,35,39,5,5,38,32,47,46,4,5,30,32,3,0,21,5,10,2,123,4,19,0,0,131,18,1,0,10,2,1,1,53,5
52,4,112,17,415,64,2,0,305,915,369,490,9,1,10,0,114,24,16,2,143,130,2,2,51,39,140,129,2,3,40,33,136,20,294,42,67,13,157,10,37,7,3,1125,232,9,1,18,2,1,0,337,14
12,3,24,2,27,13,0,0,429,6730,3316,689,0,0,0,0,1,0,2,1,31,44,5,5,57,42,15,58,3,4,52,31,2,0,6,1,4,1,119,5,18,0,0,91,23,1,0,5,1,0,0,210,10
29,14,94,27,193,36,1,0,265,2367,830,912,6,3,7,4,78,29,6,1,110,110,3,3,49,56,116,116,3,3,41,56,26,10,148,48,22,8,147,9,44,3,0,666,151,3,0,7,3,1,0,260,21
11,0,15,0,19,1,0,0,662,7027,3609,984,0,0,0,0,1,0,2,0,25,41,10,4,50,44,16,58,9,3,44,37,2,0,4,0,2,0,130,4,17,0,0,66,6,1,0,4,0,0,0,122,19
5,2,35,13,14,4,0,0,44,5362,981,3332,2,2,0,0,0,0,0,0,48,55,6,4,58,55,57,58,5,4,55,56,6,2,8,2,23,9,103,5,17,1,0,85,35,0,0,11,3,0,0,32,11
7,1,109,21,160,31,0,0,115,3029,140,818,5,1,0,0,14,3,3,1,103,114,2,2,49,48,116,120,2,2,45,42,16,3,139,47,34,8,116,4,26,5,1,423,86,1,0,13,3,2,0,164,43
4,0,30,10,18,2,1,0,262,7433,1094,1312,0,0,2,1,1,0,2,0,3,21,4,5,45,33,2,12,3,4,35,35,3,0,6,2,1,0,124,4,8,0,0,68,13,0,0,13,0,0,0,91,3
14,0,48,7,86,7,1,0,394,2496,67,596,2,0,1,1,13,1,8,2,103,96,2,2,52,36,108,108,2,3,45,35,28,1,46,13,6,4,103,4,10,2,1,261,28,2,0,7,0,0,0,119,10
3,2,88,37,24,10,0,0,54,5323,612,1928,4,1,0,0,12,7,3,1,45,66,3,3,45,0,50,63,3,4,40,0,6,1,36,7,14,3,140,8,28,1,0,146,72,0,0,11,4,0,0,34,0
15,9,83,17,106,33,2,1,121,2968,97,477,6,3,3,2,17,4,11,3,128,114,2,3,52,49,144,115,2,2,42,47,16,5,124,42,19,5,104,8,41,8,3,437,167,4,1,4,0,2,1,257,23
45,18,86,24,384,157,2,0,172,501,292,317,7,0,3,1,119,33,13,8,180,179,2,2,48,43,191,181,3,3,37,35,133,61,309,138,145,28,285,4,14,8,2,697,273,3,2,10,3,4,0,215,156
40,7,116,30,237,62,3,1,124,3341,389,632,7,0,9,1,21,11,7,3,122,102,4,3,62,67,122,109,4,4,50,57,41,20,55,25,78,17,100,6,47,4,1,613,220,3,0,16,0,0,0,288,48
38,15,106,22,263,70,1,0,98,2126,682,739,7,5,7,4,122,45,7,1,89,118,3,3,49,56,90,120,3,3,40,45,45,13,193,53,27,7,105,6,53,8,0,832,236,2,0,6,1,1,0,395,31
0,0,15,0,17,6,0,0,664,6786,2782,961,1,0,0,0,2,1,0,0,11,11,3,3,52,66,11,11,3,3,58,66,0,0,1,1,12,4,550,2,2,0,0,10,3,1,0,0,0,0,0,12,2
30,14,41,8,246,101,2,1,251,1716,364,504,10,5,9,2,56,21,3,0,150,135,3,3,56,57,143,124,3,3,50,50,72,16,214,87,48,13,154,11,40,4,1,578,258,1,0,7,3,5,1,324,143
55,17,79,32,479,138,5,3,130,345,121,617,7,5,6,2,148,55,12,1,215,163,3,3,51,46,219,168,3,3,40,30,190,53,299,106,103,35,161,7,26,10,2,923,203,5,0,19,9,6,3,441,134
21,7,74,35,133,38,1,0,18,3205,471,388,5,2,6,2,15,6,2,1,115,108,2,3,56,46,111,114,2,3,50,40,27,4,59,17,27,2,132,5,26,3,1,337,91,2,1,7,2,0,0,238,34
6,4,60,21,38,14,0,0,112,3444,597,1820,3,2,1,1,3,2,0,0,42,57,3,3,52,42,4,60,3,4,48,40,4,0,42,4,22,12,126,6,16,2,0,81,30,0,0,2,0,4,0,31,5
58,11,94,8,446,128,4,1,122,951,193,202,11,2,8,3,158,34,10,5,138,136,3,3,50,55,123,137,3,3,40,49,127,45,280,64,62,18,206,10,41,7,3,1139,287,7,2,21,2,2,0,416,108
17,4,84,16,132,34,0,0,164,2468,529,1027,5,0,6,0,35,7,2,0,118,101,2,3,51,47,117,112,1,4,45,38,20,3,103,22,34,5,108,6,41,3,0,345,89,0,0,0,0,4,1,100,42
26,5,41,15,272,73,3,0,199,1029,460,1053,8,1,7,2,67,11,8,1,144,161,3,3,57,64,139,159,4,3,50,52,99,15,200,42,174,48,168,6,32,7,1,507,151,0,0,15,4,8,2,160,64
13,6,55,25,24,7,1,1,230,4769,683,398,1,0,5,2,0,0,1,0,59,58,2,2,54,51,59,58,2,2,45,45,5,1,7,3,2,1,97,4,15,1,0,131,63,1,1,10,6,0,0,110,41
30,14,41,8,247,104,2,1,231,1729,379,490,10,5,8,2,55,19,3,0,150,134,3,3,56,56,143,124,3,3,50,50,70,16,214,89,46,13,119,11,42,5,1,576,259,1,1,7,3,5,1,324,144
24,11,100,21,174,48,1,1,62,3259,332,499,5,2,6,3,19,3,6,1,120,98,4,3,58,60,113,111,4,3,50,50,32,12,64,20,31,10,153,5,40,5,1,471,122,2,1,9,0,0,0,289,36
17,7,97,36,121,38,2,0,362,2222,64,370,6,2,10,3,22,9,7,3,78,87,3,2,50,51,106,104,3,2,42,40,16,7,141,59,30,5,121,8,31,7,3,435,175,4,2,7,2,1,0,215,131
26,3,92,16,142,41,0,0,147,2816,561,666,6,0,6,2,10,0,2,0,114,107,2,2,52,64,178,102,2,2,42,60,33,12,87,4,85,10,250,5,16,8,0,388,57,2,0,6,2,5,1,299,23
